text
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nGift set: perfume 50ml + body lotion 200ml + shower gel 200ml, packaged together, from France\n\nReturn structured output only. [/INST]\n\nHS_CODE: 3303000000\nCONFIDENCE: 0.82\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Retail gift set with multiple cosmetic preparations. GIR 3(b): perfume (heading 3303) establishes essential character as highest-value component. Indirect representation required."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nPharmaceutical API: Amoxicillin trihydrate powder, 500kg bulk, from India — no UK import licence declared\n\nReturn structured output only. [/INST]\n\nHS_CODE: 2941100000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Antibiotic compound classified under heading 2941. CRITICAL: Missing MHRA import licence (DE 2/3 C678). Non-UK importer requires indirect representation. Goods cannot clear without valid licence documentation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nElectric toothbrush kit with 3 replacement heads and travel case, from Germany, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8509800000\nCONFIDENCE: 0.85\nGIR: 1, 3b, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Electric toothbrush with accessories; GIR 3(b) applies. Essential character is the electric appliance (heading 8509). UK-established importer; direct representation permitted."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nBluetooth wireless headphones, over-ear, from China, via UK-based trading company\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8518300090\nCONFIDENCE: 0.89\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Headphones classified under heading 8518. Standard consumer electronics; indirect rep triggered."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSunglasses with hard case and cleaning cloth, from Italy, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9004100000\nCONFIDENCE: 0.89\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Sunglasses presented with ancillary accessories. GIR 1: heading 9004 applies directly. Accessories classified with main article. UK importer; direct representation permitted."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nMen's cotton t-shirt, white, size M, imported from USA\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6109100010\nCONFIDENCE: 0.95\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Cotton knitted T-shirt classified under heading 6109 (T-shirts, singlets). Non-UK importer requires indirect representation under UK customs rules."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nTool kit: 50-piece screwdriver set with case, from Taiwan\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8205590000\nCONFIDENCE: 0.84\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Assorted hand tools in retail set. GIR 3(b) applied; screwdrivers establish essential character under heading 8205. Non-UK importer triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nFlat-pack wooden dining table, MDF top, from USA, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9403300000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wooden furniture classified under heading 9403. UK-established importer allows direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nUSB-C phone charger cable, 1m, from China\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8544422090\nCONFIDENCE: 0.88\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Insulated electric conductor classified under heading 8544. Non-UK importer requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nIndustrial drone with 5km range, camera payload, purchased by private individual from China — no CAA registration\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8806219000\nCONFIDENCE: 0.87\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Remotely piloted aircraft classified under heading 8806. CRITICAL: CAA OSC registration required for commercial-spec UAS. Missing Operator ID declaration (DE 2/3 N730). Non-UK importer triggers indirect representation. Dual-use screening may apply for 5km range specification."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nPortable Bluetooth speaker, waterproof, IPX7, from China\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8518220000\nCONFIDENCE: 0.87\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Single loudspeaker mounted in enclosure classified under heading 8518. Standard consumer electronics."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nChildren's denim jeans, size 6-8 years, from China, purchased by UK Ltd company\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6203420090\nCONFIDENCE: 0.94\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Cotton denim trousers for boys classified under heading 6203. Chinese origin; non-UK importer requires DE Type 3 representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nCotton socks, pairs, from Turkey\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6115950000\nCONFIDENCE: 0.93\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Cotton hosiery classified under heading 6115. Non-UK importer triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nWoollen men's suit jacket, imported from Italy by UK retailer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6203310000\nCONFIDENCE: 0.96\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wool suit jacket classified under heading 6203. UK-established importer permits direct representation (Type 2)."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nFlat-pack wooden dining table, MDF top, from Poland, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9403300000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wooden furniture classified under heading 9403. UK-established importer allows direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSynthetic fibre winter scarf from Vietnam\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6214300000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Knitted synthetic scarf classified under heading 6214. Non-UK origin requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nMen's cotton t-shirt, white, size M, imported from Bangladesh\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6109100010\nCONFIDENCE: 0.95\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Cotton knitted T-shirt classified under heading 6109 (T-shirts, singlets). Non-UK importer requires indirect representation under UK customs rules."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSmart fitness watch with heart rate monitor, GPS, and replaceable wristband, from South Korea\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8517620000\nCONFIDENCE: 0.80\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Multi-function wearable device; GIR 3(b) applies. Essential character determined by primary function as data-transmitting apparatus under heading 8517. Non-UK importer triggers indirect rep."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nUSB-C phone charger cable, 1m, from China, imported by UK retailer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8544422090\nCONFIDENCE: 0.88\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Insulated electric conductor classified under heading 8544. UK-established importer permits direct representation (Type 2)."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nCounterfeit branded sportswear (Nike Air Jordan), 500 units, declared as 'generic athletic clothing', from Pakistan\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6110200010\nCONFIDENCE: 0.70\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Misdeclared goods: knitted cotton sportswear classified under heading 6110. CRITICAL: Intellectual property infringement suspected. HMRC IPR enforcement action triggered. Declaration accuracy obligations breached under TCTA 2018. Goods subject to seizure. Indirect representation mandatory; direct agent faces personal liability."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nPortable Bluetooth speaker, waterproof, IPX7, from China, purchased by UK Ltd company\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8518220000\nCONFIDENCE: 0.87\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Single loudspeaker mounted in enclosure classified under heading 8518. Standard consumer electronics."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nCotton socks, pairs, from Germany\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6115950000\nCONFIDENCE: 0.93\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Cotton hosiery classified under heading 6115. Non-UK importer triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSmart LED desk lamp, USB powered, imported from Turkey\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9405409100\nCONFIDENCE: 0.87\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: LED desk lamp classified under heading 9405. Non-UK establishment triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nRaw ivory ornamental carvings, 15 pieces, origin declared as antique pre-1947 but no documentation provided\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9601100000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Worked ivory classified under heading 9601. CRITICAL: CITES Appendix I species. Pre-1947 antique exemption requires documented proof (Article 10 certificate, DE 2/3 N853). Without documentation goods are presumed illegal. Indirect representation mandatory. APHA seizure risk."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nFlat-pack wooden dining table, MDF top, from Vietnam, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9403300000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wooden furniture classified under heading 9403. UK-established importer allows direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nWoollen men's suit jacket, imported from Italy by UK retailer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6203310000\nCONFIDENCE: 0.96\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wool suit jacket classified under heading 6203. UK-established importer permits direct representation (Type 2)."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nRubber sports trainers, children's, from Indonesia\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6404190000\nCONFIDENCE: 0.90\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Rubber-soled trainers classified under heading 6404. Indonesian origin; indirect representation required."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSmart LED desk lamp, USB powered, imported from Germany\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9405409100\nCONFIDENCE: 0.87\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: LED desk lamp classified under heading 9405. Non-UK establishment triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSmart fitness watch with heart rate monitor, GPS, and replaceable wristband, from South Korea\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8517620000\nCONFIDENCE: 0.80\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Multi-function wearable device; GIR 3(b) applies. Essential character determined by primary function as data-transmitting apparatus under heading 8517. Non-UK importer triggers indirect rep."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nCeramic coffee mug set of 4, from China\n\nReturn structured output only. [/INST]\n\nHS_CODE: 6911100000\nCONFIDENCE: 0.92\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Ceramic tableware classified under heading 6911. Non-UK importer requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nFlat-pack wooden dining table, MDF top, from Turkey, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9403300000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Wooden furniture classified under heading 9403. UK-established importer allows direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nGift set: perfume 50ml + body lotion 200ml + shower gel 200ml, packaged together, from Taiwan\n\nReturn structured output only. [/INST]\n\nHS_CODE: 3303000000\nCONFIDENCE: 0.82\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Retail gift set with multiple cosmetic preparations. GIR 3(b): perfume (heading 3303) establishes essential character as highest-value component. Indirect representation required."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nUSB-C phone charger cable, 1m, from China\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8544422090\nCONFIDENCE: 0.88\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Insulated electric conductor classified under heading 8544. Non-UK importer requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSmart fitness watch with heart rate monitor, GPS, and replaceable wristband, from Mexico\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8517620000\nCONFIDENCE: 0.80\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Multi-function wearable device; GIR 3(b) applies. Essential character determined by primary function as data-transmitting apparatus under heading 8517. Non-UK importer triggers indirect rep."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nAgricultural pesticide compound, Chlorpyrifos 48% EC, 500L, from USA, no UK HSE approval\n\nReturn structured output only. [/INST]\n\nHS_CODE: 3808913000\nCONFIDENCE: 0.89\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Insecticide classified under heading 3808. CRITICAL: Chlorpyrifos banned in UK (HSE revocation 2022). Import requires specific derogation approval. Non-UK importer requires indirect representation. Likely refusal of entry by HMRC port authority."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSecond-hand children's toys with unknown chemical composition, from China, no REACH compliance declared\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9503009900\nCONFIDENCE: 0.84\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Toys classified under heading 9503. CRITICAL: UK Toy Safety Regulations require UKCA marking documentation. REACH compliance declaration missing (DE 2/3 N003). High risk of OPSS enforcement action. Non-UK importer triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nBluetooth wireless headphones, over-ear, from Japan\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8518300090\nCONFIDENCE: 0.89\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Headphones classified under heading 8518. Standard consumer electronics; indirect rep triggered."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nYoga mat with carrying strap and 2 resistance bands, from Brazil\n\nReturn structured output only. [/INST]\n\nHS_CODE: 3926909790\nCONFIDENCE: 0.79\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Sports accessories set. GIR 3(b): yoga mat (heading 3926) determines essential character by value and bulk. Non-UK importer triggers indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nElectric vehicle battery module, 40kWh, lithium-iron-phosphate, from China, importing to UK for research lab\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8507600000\nCONFIDENCE: 0.88\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Lithium accumulator classified under heading 8507. UN38.3 test report required. Research lab import may qualify for CPC 40 00 C26 relief (scientific instruments). Non-UK entity requires indirect representation. HMRC EPSS relief application recommended."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nCamera bundle: DSLR body + 18-55mm lens + 50mm lens + camera bag, from Japan, via UK distributor\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9006590000\nCONFIDENCE: 0.81\nGIR: 1, 3b, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: MEDIUM\nREASON: Camera sold as bundle with lenses and accessories. GIR 3(b): photographic camera body (heading 9006) determines essential character. UK distributor permits direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nSunglasses with hard case and cleaning cloth, from Italy, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 9004100000\nCONFIDENCE: 0.89\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Sunglasses presented with ancillary accessories. GIR 1: heading 9004 applies directly. Accessories classified with main article. UK importer; direct representation permitted."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nLaptop bag with built-in USB charging port and padded 15-inch sleeve, from Mexico\n\nReturn structured output only. [/INST]\n\nHS_CODE: 4202120090\nCONFIDENCE: 0.83\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Composite article; GIR 3(b) applies. The essential character is the bag function (heading 4202) as the USB port is ancillary. Non-UK importer requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nGlass drinking glasses, set of 6, from Czech Republic, UK importer\n\nReturn structured output only. [/INST]\n\nHS_CODE: 7013370000\nCONFIDENCE: 0.93\nGIR: 1, 6\nREPRESENTATION: 2\nINDIRECT_REQUIRED: false\nRISK_LEVEL: LOW\nREASON: Drinking glasses classified under heading 7013. UK-established importer permits direct representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nPharmaceutical API: Amoxicillin trihydrate powder, 500kg bulk, from India — no UK import licence declared\n\nReturn structured output only. [/INST]\n\nHS_CODE: 2941100000\nCONFIDENCE: 0.91\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: HIGH\nREASON: Antibiotic compound classified under heading 2941. CRITICAL: Missing MHRA import licence (DE 2/3 C678). Non-UK importer requires indirect representation. Goods cannot clear without valid licence documentation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nLaptop bag with built-in USB charging port and padded 15-inch sleeve, from China\n\nReturn structured output only. [/INST]\n\nHS_CODE: 4202120090\nCONFIDENCE: 0.83\nGIR: 1, 3b, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: MEDIUM\nREASON: Composite article; GIR 3(b) applies. The essential character is the bag function (heading 4202) as the USB port is ancillary. Non-UK importer requires indirect representation."}
{"text":"[INST] You are a UK customs classifier. Classify under the UK Trade Tariff (GIR 1-6) and assess representation risk.\n\nRules: apply GIR in order; justify logically; flag indirect representation if importer is non-UK established; never guess without reasoning.\n\nProduct:\nStainless steel cutlery set 24 pieces, from Bangladesh\n\nReturn structured output only. [/INST]\n\nHS_CODE: 8215990000\nCONFIDENCE: 0.90\nGIR: 1, 6\nREPRESENTATION: 3\nINDIRECT_REQUIRED: true\nRISK_LEVEL: LOW\nREASON: Stainless steel cutlery classified under heading 8215. Non-UK importer triggers indirect representation."}
